,Track_Id,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Date
646,11646,Calle 13,El Aguante,MultiViral,album,0.664,0.898,7.0,-6.723,0.281,0.325,0.0,0.511,0.814,146.985,288747.0,Calle 13 - El Aguante,Calle13VEVO,137943722.0,877680.0,32636.0,True,True,74150022.0,2014-02-28
647,11647,Calle 13,Baile De Los Pobres,Entren Los Que Quieran,album,0.686,0.84,11.0,-6.265,0.164,0.138,2.35e-06,0.133,0.492,179.939,207987.0,Calle 13 - Baile De Los Pobres (Edited Version),Calle13VEVO,55090905.0,192270.0,5767.0,True,True,48999944.0,2010-11-19
648,11648,Calle 13,Un Beso de Desayuno,Residente o Visitante,album,0.571,0.858,8.0,-5.393,0.143,0.288,0.0,0.0629,0.792,84.615,290840.0,Calle 13 - Un Beso de Desayuno (Video),Calle13VEVO,99097246.0,327864.0,6102.0,True,True,42906827.0,2007-04-23
649,11649,Calle 13,Adentro,MultiViral,album,0.333,0.808,4.0,-6.476,0.26,0.452,0.0,0.427,0.518,82.15,292920.0,Calle 13 - Adentro,Calle13VEVO,151677263.0,1302813.0,52321.0,True,True,56954084.0,2014-02-28
650,11650,Ramin Djawadi,"Main Title - From The ""Game Of Thrones"" Soundtrack",Game Of Thrones (Music From The HBO Series),album,0.197,0.603,5.0,-16.116,0.0454,0.302,0.794,0.106,0.232,169.881,106280.0,Game of Thrones S8 Official Soundtrack | Main Title - Ramin Djawadi | WaterTower,WaterTower Music,2187499.0,24413.0,516.0,True,True,63408536.0,2011-01-01
651,11651,Ramin Djawadi,Light of the Seven,Game Of Thrones: Season 6 (Music from the HBO Series),album,0.273,0.102,0.0,-16.843,0.0494,0.903,0.721,0.268,0.0583,120.378,589095.0,Light of the Seven | Game of Thrones (Music from the HBO® Series - Season 6),SonySoundtracksVEVO,676380.0,8131.0,176.0,True,True,118779212.0,2016-06-24
652,11652,Ramin Djawadi,The Rains of Castamere,Game Of Thrones: Season 8 (Music from the HBO Series),album,0.285,0.15,0.0,-12.306,0.032,0.792,0.2,0.102,0.138,83.768,224306.0,Game of Thrones S8 Official Soundtrack | The Rains of Castamere - Ramin Djawadi | WaterTower,WaterTower Music,6362286.0,88334.0,2543.0,True,True,22559208.0,2019-05-19
653,11653,Ramin Djawadi,A Lannister Always Pays His Debts,Game Of Thrones: Season 3 (Music from the HBO Series),album,0.288,0.288,2.0,-16.518,0.0402,0.552,0.952,0.171,0.0963,86.393,170560.0,02 -  A Lannister Always Pays His Debts  - Game of Thrones -  Season 3 - Soundtrack,DaenerysScore,2028063.0,19119.0,1127.0,False,False,38705608.0,2013-06-04
654,11654,Ramin Djawadi,The Night King,Game Of Thrones: Season 8 (Music from the HBO Series),album,0.182,0.0651,10.0,-16.341,0.0462,0.942,0.886,0.111,0.038,60.812,530532.0,Game of Thrones S8 Official Soundtrack | The Night King - Ramin Djawadi | WaterTower,WaterTower Music,31635612.0,363134.0,22937.0,True,True,41281456.0,2019-05-19
655,11655,Ramin Djawadi,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",Game Of Thrones (Music From The HBO Series),album,0.17,0.0234,3.0,-28.042,0.0452,0.714,0.891,0.118,0.0326,127.138,187280.0,Game of Thrones - Goodbye Brother Extended,Epic Music Mix,483990.0,7835.0,409.0,False,False,26899300.0,2011-01-01
656,11656,Ramin Djawadi,Main Title (From Game of Thrones: Season 6),Game Of Thrones: Season 6 (Music from the HBO Series),album,0.194,0.695,8.0,-10.809,0.0578,0.176,0.893,0.12,0.481,170.684,111208.0,Game of Thrones: Season 6 OST - Light of the Seven (EP 10 Trial scene),Game of Themes,56957541.0,380796.0,20483.0,False,False,,2016-06-24
657,11657,Ramin Djawadi,The Prince That Was Promised,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),album,0.22,0.0694,9.0,-22.182,0.0361,0.845,0.723,0.0899,0.0384,60.274,274271.0,House of the Dragon Soundtrack | The Prince That Was Promised  - Ramin Djawadi | WaterTower,WaterTower Music,1217757.0,19363.0,963.0,True,True,3590097.0,2022-10-23
658,11658,Ramin Djawadi,The Power of Prophecy,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),album,0.171,0.277,5.0,-20.228,0.04,0.778,0.872,0.103,0.0341,84.004,156366.0,House of the Dragon Soundtrack | The Power of Prophecy - Ramin Djawadi | WaterTower,WaterTower Music,268849.0,6217.0,196.0,True,True,1913119.0,2022-10-23
659,11659,Ramin Djawadi,A Song of Ice and Fire,Game Of Thrones: Season 8 (Music from the HBO Series),album,0.363,0.665,8.0,-11.735,0.0375,0.54,0.968,0.0895,0.566,153.977,131889.0,Game of Thrones S8 Official Soundtrack | A Song of Ice and Fire - Ramin Djawadi | WaterTower,WaterTower Music,6468667.0,108947.0,4347.0,True,True,12423771.0,2019-05-19
660,11660,Lady A,Need You Now,Need You Now,album,0.581,0.717,4.0,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440.0,Lady Antebellum - Need You Now,LadyAVEVO,551541278.0,2928099.0,72063.0,True,True,339639033.0,2010-01-01
661,11661,Lady A,American Honey,Need You Now,album,0.588,0.684,1.0,-5.154,0.0288,0.508,0.0,0.141,0.121,85.997,224867.0,Lady Antebellum - American Honey (Official Music Video),LadyAVEVO,17365805.0,89339.0,3218.0,True,True,80196903.0,2010-01-01
662,11662,Lady A,A Holly Jolly Christmas,On This Winter's Night (Deluxe),album,0.626,0.52,8.0,-4.389,0.0284,0.392,0.0,0.0447,0.746,147.031,122827.0,Lady Antebellum - A Holly Jolly Christmas,张三疯,155622.0,1126.0,32.0,False,False,25242501.0,2020-10-30
663,11663,Lady A,What If I Never Get Over You,Ocean,album,0.576,0.724,0.0,-5.147,0.0274,0.016,0.0,0.107,0.34,93.029,206598.0,Lady Antebellum - What If I Never Get Over You,LadyAVEVO,26569718.0,241763.0,6530.0,True,True,113759732.0,2019-11-15
664,11664,Lady A,Just A Kiss,Own The Night,album,0.593,0.639,1.0,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881,218840.0,Lady Antebellum - Just A Kiss,LadyAVEVO,114374539.0,629298.0,17816.0,True,True,120367588.0,2011-09-13
665,11665,Lady A,Bartender,747,album,0.631,0.937,11.0,-3.858,0.034,0.0198,7.38e-06,0.327,0.654,101.011,198267.0,Lady Antebellum - Bartender (Official Video),LadyAVEVO,37481228.0,201654.0,4816.0,True,True,111667019.0,2014-09-30
666,11666,Lady A,Ocean,Ocean,album,0.58,0.36,6.0,-7.93,0.0303,0.841,6.15e-06,0.129,0.302,99.194,210113.0,Lady Antebellum - Ocean,LadyAVEVO,13446860.0,163986.0,4223.0,True,True,55406201.0,2019-11-15
667,11667,Lady A,Something’s Coming,One Night in Nashville,album,0.514,0.825,0.0,-4.452,0.0748,0.111,0.0,0.333,0.411,119.985,173069.0,Cheat Codes & Lady A - Something's Coming (Lyrics),WaveMusic,28645.0,1162.0,51.0,True,True,478810.0,2013-09-07
668,11668,Lady A,I Run To You,Lady Antebellum,album,0.655,0.786,3.0,-4.451,0.034,0.163,5.99e-05,0.124,0.378,113.964,256013.0,Lady Antebellum - I Run To You (Official Music Video),LadyAVEVO,45250515.0,184870.0,4065.0,True,True,60354843.0,2008-01-01
669,11669,Davido,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,Hayya Hayya (Better Together) [Music from FIFA World Cup Qatar 2022 Soundtrack],single,0.733,0.829,2.0,-3.302,0.0375,0.401,0.0,0.403,0.623,128.938,206070.0,Hayya Hayya (Better Together) | FIFA World Cup 2022™ Official Soundtrack,FIFA,91900277.0,1658728.0,87429.0,True,True,23117681.0,
670,11670,Davido,Electricity,Electricity,single,0.823,0.717,9.0,-3.879,0.0704,0.0356,0.0,0.102,0.489,110.998,132913.0,"Pheelz x Davido - ""Electricity"" (Official Music Video)",Pheelz,19993737.0,119119.0,3732.0,True,True,16318200.0,
671,11671,Davido,Dada (feat. Davido) [Remix],Dada (feat. Davido) [Remix],single,0.632,0.806,7.0,-5.771,0.155,0.301,0.0,0.2,0.293,139.124,177693.0,Young Jonn & Davido - Dada (Remix) (Official Music Video),Young Jonn,10594947.0,81177.0,1693.0,True,True,10989772.0,
672,11672,Davido,Know Your Worth (feat. Davido & Tems),Know Your Worth (feat. Davido & Tems),single,0.819,0.744,9.0,-6.826,0.0799,0.0133,0.00177,0.0995,0.665,102.995,191068.0,"Khalid, Disclosure - Know Your Worth (Official Audio) ft. Davido, Tems",KhalidVEVO,7726459.0,102287.0,1729.0,True,True,49205438.0,
673,11673,Davido,"Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 - from GRAN TURISMO 7","Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 (from GRAN TURISMO 7)",single,0.868,0.673,2.0,-7.331,0.196,0.0309,1.04e-05,0.316,0.557,119.016,237983.0,"The FaNaTiX (feat. Idris Elba, Lil Tjay, Davido, Koffee & Moelogo) – Vroom (Gran Turismo 7)",PlayStation,2240248.0,43107.0,2132.0,True,True,14583931.0,
674,11674,Davido,Fall,A Good Time,album,0.928,0.675,5.0,-3.542,0.0568,0.386,0.0,0.0564,0.794,105.953,240000.0,Davido - Fall (Official Video),DavidoVEVO,256330519.0,1308557.0,37974.0,True,True,81482224.0,2017-06-02
675,11675,Davido,High,Catch Me If You Can,album,0.801,0.864,6.0,-5.441,0.0386,0.11,0.00118,0.0405,0.828,115.991,193758.0,"Adekunle Gold, Davido - High (Official Video)",AdekunleGoldVEVO,28461011.0,193314.0,5524.0,True,True,28628867.0,2019
676,11676,Davido,"WATAWI (feat. Davido, Focalistic & Abidoza)",Sad Romance,album,0.871,0.653,1.0,-6.234,0.0505,0.623,0.403,0.0883,0.51,112.995,305941.0,"CKay - WATAWI (feat. Davido, Focalistic & Abidoza)  [Official Music Video]",CKay,9012965.0,104575.0,3376.0,True,True,7545261.0,
677,11677,Davido,Jowo,A Better Time,album,0.552,0.656,10.0,-4.941,0.204,0.706,1.25e-05,0.0744,0.804,67.379,176471.0,Davido - Jowo (Official Video),DavidoVEVO,48872093.0,374690.0,15250.0,True,True,19705726.0,2020-11-12
678,11678,Davido,Stand Strong (feat. Sunday Service Choir),Stand Strong (feat. Sunday Service Choir),single,0.474,0.691,6.0,-5.026,0.098,0.379,1.55e-05,0.135,0.602,94.622,182792.0,Davido - Stand Strong (Official Video) ft. Sunday Service Choir,DavidoVEVO,7737553.0,115755.0,7914.0,True,True,8248275.0,2022-05-13
679,11679,Bullet For My Valentine,Your Betrayal,Fever,album,0.569,0.883,2.0,-4.41,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,291427.0,Bullet For My Valentine - Your Betrayal (Official Video),bulletvalentineVEVO,84955481.0,519545.0,24171.0,True,True,146415072.0,2010-04-20
680,11680,Bullet For My Valentine,Tears Don't Fall,The Poison,album,0.213,0.927,7.0,-3.378,0.14,0.000729,4.85e-06,0.081,0.28,162.109,348387.0,Bullet For My Valentine - Tears Don't Fall (Official Video),bulletvalentineVEVO,220450203.0,1412281.0,56830.0,True,True,262364688.0,2006-02-14
681,11681,Bullet For My Valentine,You Want a Battle? (Here's a War),Venom (Deluxe Edition),album,0.295,0.98,2.0,-4.075,0.0854,3.21e-05,0.0,0.359,0.283,134.335,254613.0,Bullet For My Valentine - You Want a Battle? (Here's a War),bulletvalentineVEVO,14195437.0,135481.0,3361.0,True,True,83625992.0,2015-08-14
682,11682,Bullet For My Valentine,Hand Of Blood,Hand Of Blood,single,0.375,0.985,8.0,-2.754,0.0936,0.000246,0.0,0.07,0.455,94.468,217453.0,Bullet For My Valentine - Hand Of Blood,bulletvalentineVEVO,41928233.0,264022.0,14059.0,True,True,58961594.0,2005
683,11683,Bullet For My Valentine,Letting You Go,Gravity,album,0.459,0.903,5.0,-4.649,0.0673,0.00877,0.0,0.168,0.364,76.185,223655.0,Bullet For My Valentine - Letting You Go,bulletvalentineVEVO,7857799.0,100406.0,3959.0,True,True,45908027.0,2018-06-29
684,11684,Bullet For My Valentine,Radioactive,Gravity (Deluxe Edition),album,0.527,0.695,9.0,-4.99,0.0346,0.0331,3.78e-05,0.31,0.271,142.922,193080.0,Bullet For My Valentine - Radioactive (Audio),bulletvalentineVEVO,577753.0,12603.0,679.0,True,True,29737983.0,2018-06-29
685,11685,Bullet For My Valentine,All These Things I Hate (Revolve Around Me),The Poison,album,0.488,0.88,6.0,-3.505,0.0513,0.0303,0.0,0.288,0.485,94.004,225440.0,All These Things I Hate (Revolve Around Me) Music Video Remastered,Scarllet,323768.0,6197.0,153.0,False,False,90228127.0,2006-02-14
686,11686,Bullet For My Valentine,Over It,Gravity,album,0.374,0.971,11.0,-4.284,0.0697,7.69e-05,0.0,0.322,0.701,97.625,227864.0,Bullet For My Valentine - Over It,bulletvalentineVEVO,6492197.0,85021.0,3555.0,True,True,42134108.0,2018-06-29
687,11687,Bullet For My Valentine,The Last Fight,Fever,album,0.299,0.971,7.0,-3.118,0.142,0.000456,0.0,0.283,0.336,184.549,259307.0,Bullet For My Valentine - The Last Fight (Official Video),bulletvalentineVEVO,13752669.0,97013.0,3202.0,True,True,34366041.0,2010-04-20
688,11688,Bullet For My Valentine,Waking the Demon,Scream Aim Fire,album,0.306,0.995,2.0,-3.203,0.1,2.98e-05,0.00859,0.254,0.135,127.908,247693.0,Bullet For My Valentine - Waking The Demon Offical (HD),R- NM,612850.0,8465.0,233.0,False,False,58863233.0,2008-01-28
689,11689,Juan Magán,Por Fin Te Encontré,Por Fin Te Encontré,single,0.645,0.821,11.0,-3.679,0.213,0.0492,0.0,0.193,0.844,179.968,250837.0,"Cali Y El Dandee - Por Fin Te Encontré ft. Juan Magan, Sebastian Yatra (Video Oficiel)",CaliyElDandeeVEVO,998034029.0,2463203.0,69317.0,True,True,332254534.0,
690,11690,Juan Magán,Bum Bum Tam Tam,Bum Bum Tam Tam,single,0.896,0.675,1.0,-3.908,0.124,0.346,8.11e-06,0.262,0.659,131.999,213989.0,"MC Fioti, Future, J Balvin, Stefflon Don, Juan Magán - Bum Bum Tam Tam (Official Video)",McFiotiVEVO,5061627.0,89726.0,1849.0,True,True,355601216.0,
691,11691,Juan Magán,Verano Azul,Verano Azul,single,0.887,0.87,2.0,-5.267,0.119,0.0145,0.0,0.015,0.838,126.048,190560.0,Juan Magan-Verano Azul,PFGL90,20025882.0,79119.0,1821.0,False,False,91150571.0,2023-04-19
692,11692,Juan Magán,No Sigue Modas Aka Ella No Sigue Modas,Don Omar Presents MTO2: New Generation,album,0.685,0.862,0.0,-4.611,0.0629,0.00757,0.00139,0.0223,0.884,128.041,232000.0,Don Omar - Ella No Sigue Modas ft. Juan Magan,DonOmarVEVO,189750103.0,915277.0,23032.0,True,True,73102924.0,
693,11693,Juan Magán,He Llorado (Como Un Niño),The King Is Back (#LatinIBIZAte),album,0.69,0.896,1.0,-2.277,0.0436,0.195,0.0,0.0979,0.792,115.984,218880.0,Juan Magan - He Llorado (Como Un Niño) ft. Gente De Zona (Video Oficial),JuanMaganVEVO,451771136.0,755684.0,11314.0,True,True,96877826.0,2015-10-16
694,11694,Juan Magán,Bailando por Ahi,The King Of Dance,album,0.73,0.732,4.0,-5.167,0.051,0.0427,2.22e-06,0.262,0.974,129.974,180453.0,Juan Magán - Bailando por Ahi (Videoclip),JuanMaganVEVO,72098879.0,345102.0,6713.0,True,True,150617001.0,2012-05-14
695,11695,Juan Magán,Si No Te Quisiera,The King Is Back,album,0.707,0.869,0.0,-2.727,0.0706,0.181,0.0,0.0669,0.774,128.0,185480.0,"Juan Magan - Si No Te Quisiera ft. Belinda, Lapiz Conciente",JuanMaganVEVO,299675692.0,1090304.0,30663.0,True,True,142934714.0,2013-07-22
696,11696,Juan Magán,Déjate Llevar,4.0,album,0.677,0.723,7.0,-5.539,0.0797,0.0193,0.0,0.712,0.537,92.053,233080.0,"Juan Magan, Belinda, Manuel Turizo, Snova, B-Case - Déjate Llevar  (Video Oficial)",JuanMaganVEVO,185440989.0,773769.0,18512.0,True,True,204590811.0,2023-04-19
697,11697,Juan Magán,Mal De Amores,The King Is Back,album,0.631,0.827,10.0,-6.677,0.119,0.0708,0.0,0.249,0.497,128.19,169720.0,Juan Magan - Mal De Amores,JuanMaganVEVO,117886063.0,390333.0,9830.0,True,True,82100266.0,2013-07-22
698,11698,Juan Magán,Usted,4.0,album,0.712,0.833,0.0,-4.101,0.0618,0.0155,0.0,0.273,0.326,104.879,233749.0,"Juan Magán, Mala Rodríguez - Usted (Lyric Video)",JuanMaganVEVO,120323464.0,354048.0,4411.0,True,True,137916795.0,2023-04-28
699,11699,Keri Hilson,Knock You Down,In A Perfect World...,album,0.588,0.877,8.0,-4.78,0.16,0.00952,0.0,0.171,0.645,155.165,326187.0,"Keri Hilson - Knock You Down (Official Music Video) ft. Kanye West, Ne-Yo",KeriHilsonVEVO,317770877.0,1296915.0,47872.0,True,True,280822576.0,2009-01-01
700,11700,Keri Hilson,Pretty Girl Rock,No Boys Allowed,album,0.666,0.87,11.0,-5.004,0.246,0.203,0.0,0.0851,0.9,160.014,243920.0,Keri Hilson - Pretty Girl Rock (Official Video),KeriHilsonVEVO,121840892.0,841113.0,57537.0,True,True,143611713.0,2010-01-01
701,11701,Keri Hilson,I Like - Jost & Grubert Radio Mix,Urlaubshits 2022,compilation,0.755,0.822,11.0,-4.195,0.0548,0.0452,0.000365,0.118,0.826,125.011,218267.0,Keri Hilson - I Like (Official Music Video),KeriHilsonVEVO,48235948.0,228632.0,9113.0,True,True,32370186.0,2022-07-27
702,11702,Keri Hilson,Energy,In A Perfect World...,album,0.427,0.767,6.0,-5.783,0.143,0.0788,0.0,0.095,0.651,76.711,209840.0,Keri Hilson - Energy (Official Music Video),KeriHilsonVEVO,46221225.0,230496.0,8235.0,True,True,25285379.0,2009-01-01
703,11703,Keri Hilson,Turnin Me On - Original Clean,In A Perfect World...,album,0.675,0.602,1.0,-4.688,0.0596,0.0034,1.28e-05,0.199,0.092,159.994,247800.0,Keri Hilson - Turnin Me On (Official Music Video) ft. Lil Wayne,KeriHilsonVEVO,44101351.0,197892.0,7392.0,True,True,18428966.0,2009-01-01
704,11704,Keri Hilson,Slow Dance,In A Perfect World...,album,0.685,0.597,7.0,-6.701,0.206,0.0102,0.000221,0.203,0.486,133.092,262520.0,Keri Hilson - Slow Dance (Official Music Video),KeriHilsonVEVO,12344298.0,82586.0,3179.0,True,True,8035625.0,2009-01-01
705,11705,Keri Hilson,Lose Control / Let Me Down,No Boys Allowed (Deluxe),album,0.681,0.725,5.0,-4.443,0.0681,0.526,0.0,0.103,0.447,90.79,289480.0,Keri Hilson ft. Nelly - Lose Control (Official Video),KeriHilsonVEVO,57772678.0,253511.0,10359.0,True,True,10742145.0,2010-01-01
706,11706,Keri Hilson,One Night Stand,No Boys Allowed (Deluxe),album,0.671,0.755,3.0,-6.421,0.0749,0.0975,0.0,0.164,0.73,129.004,232880.0,Keri Hilson - One Night Stand (Official Video) ft. Chris Brown,KeriHilsonVEVO,36263754.0,205356.0,13319.0,True,True,9871094.0,2010-01-01
707,11707,Keri Hilson,Nominate,Anloga Junction,album,0.564,0.787,3.0,-4.019,0.226,0.458,0.0,0.1,0.961,195.935,254694.0,Stonebwoy - Nominate ft. Keri Hilson (Official Video),Stonebwoy,5170514.0,80810.0,6157.0,False,True,2787519.0,
708,11708,Keri Hilson,Buyou,No Boys Allowed (Deluxe),album,0.79,0.715,4.0,-4.643,0.259,0.17,0.0,0.074,0.79,85.98,259213.0,Buyou,Keri Hilson - Topic,728121.0,11526.0,57.0,True,True,10223472.0,2010-01-01
709,11709,J Alvarez,La Pregunta,Timeless,album,0.739,0.643,8.0,-6.348,0.151,0.0706,0.0,0.0789,0.831,172.048,269592.0,J Alvarez - La Pregunta (Official Video),J Alvarez,95254870.0,623688.0,1233.0,False,True,168832388.0,2011
710,11710,J Alvarez,"Sexo, Sudor y Calor",Timeless,album,0.743,0.891,0.0,-4.696,0.0461,0.192,0.0,0.0859,0.962,167.946,250227.0,"J Alvarez, Ñejo & Dalmata - Sexo Sudor y Calor [Video Oficial]",J Alvarez,126181749.0,557004.0,1171.0,True,True,142695964.0,2011
711,11711,J Alvarez,Regalame Una Noche,El Movimiento: The Mixtape,album,0.717,0.636,6.0,-6.604,0.0356,0.263,0.0,0.328,0.675,89.978,249827.0,J Alvarez Ft. Arcangel - Regalame Una Noche (Official Video) 2010,shagazs,995074.0,10715.0,254.0,False,False,70770722.0,2010-11-16
712,11712,J Alvarez,Junto Al Amanecer,El Movimiento: The Mixtape,album,0.614,0.702,6.0,-6.081,0.0378,0.245,4.63e-06,0.269,0.773,169.966,250547.0,J Alvarez - Junto Al Amanecer (Official Video),J Alvarez,105983812.0,501887.0,944.0,False,True,77615204.0,2010-11-16
713,11713,J Alvarez,Yo Me Monto,Yo Me Monto,single,0.754,0.955,9.0,-3.773,0.104,0.0519,0.000732,0.0691,0.752,125.052,172314.0,J ALVAREZ - Yo Me Monto,J Alvarez,209631.0,3388.0,9584.0,False,True,1834779.0,2022-11-03
714,11714,J Alvarez,Letania,Lega2,album,0.912,0.686,11.0,-4.725,0.0882,0.105,0.0,0.119,0.596,89.985,203267.0,J Alvarez x Jonna Torres - Letanía (Audio Cover),J Alvarez,241284.0,2942.0,1171.0,False,True,2054339.0,2022-10-06
715,11715,J Alvarez,Deja,El Movimiento: The Mixtape,album,0.743,0.76,1.0,-5.48,0.13,0.224,0.0,0.362,0.756,81.007,276573.0,"J-Alvarez Ft. Ñejo & Dalmata, Jory - Deja [Unofficial Video]",Kevin Mata,2035280.0,11145.0,160.0,False,False,17945558.0,2010-11-16
716,11716,J Alvarez,Eso en 4 No Se Ve,Eso en 4 No Se Ve,single,0.836,0.715,8.0,-8.341,0.13,0.418,0.00224,0.32,0.855,91.0,273020.0,"Eso En 4 No Se Ve  (Letra)  ""Ñejo y Dalmata Ft Lui G y Alvares"" (2011) HD",Julian torres,6001313.0,49483.0,1706.0,False,False,13660418.0,2013-06-14
717,11717,J Alvarez,Comprometida,Comprometida,single,0.665,0.737,1.0,-6.181,0.233,0.158,0.0,0.514,0.672,179.95,196880.0,J Alvarez - Comprometida (Video Oficial),JAlvarezOfficialVEVO,2540479.0,18807.0,39403.0,True,True,735555.0,2022-10-21
718,11718,J Alvarez,La Suite (feat. Kevin Roldan) - Remix,La Suite (feat. Kevin Roldan) [Remix],single,0.8,0.824,8.0,-4.534,0.22,0.191,0.0,0.309,0.754,87.951,280178.0,"LA SUITE (REMIX) - Reykon el Líder, Kevin Roldan, J. Alvarez, Jamby el Favo ®",Reykon,32437640.0,194356.0,21701.0,False,True,20255312.0,
719,11719,Thomas Karallus,Neue Freunde - Intro,Folge 1: Neue Freunde / Vertrauen ist alles (Das Original-Hörspiel zur TV-Serie),album,0.671,0.72,8.0,-5.202,0.0368,0.0185,0.0,0.212,0.416,121.032,31437.0,Neue Freunde - Intro,Dinotrux - Topic,813.0,8.0,0.0,True,True,753744.0,
720,11720,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Intro,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.517,0.684,0.0,-9.592,0.427,0.585,0.0,0.631,0.717,77.558,87129.0,,,,,,,,390538.0,
721,11721,Thomas Karallus,Drachenzähmen leicht gemacht - Teil 1,Drachenzähmen leicht gemacht (Das Original-Hörspiel zum Kinofilm),album,0.51,0.854,0.0,-9.007,0.504,0.695,0.0,0.777,0.34,118.461,184664.0,Drachenzähmen leicht gemacht - Teil 1,Drachenzähmen leicht gemacht - Topic,24377.0,129.0,0.0,True,True,366132.0,
722,11722,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 1,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.62,0.607,1.0,-9.632,0.902,0.629,0.0,0.655,0.68,91.375,196373.0,Drachenzähmen leicht gemacht 3 - Teil 1,Drachenzähmen leicht gemacht - Topic,62392.0,501.0,4.0,True,True,,
723,11723,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 2,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.568,0.662,10.0,-11.051,0.945,0.656,0.0,0.832,0.641,70.09,191124.0,Drachenzähmen Leicht Gemacht 3 - Die geheime Welt ( 2019 ) Teil 2 [ Deutsch/German ],Dragons 285,7643.0,59.0,3.0,False,False,,
724,11724,Thomas Karallus,Drachenzähmen leicht gemacht - Teil 2,Drachenzähmen leicht gemacht (Das Original-Hörspiel zum Kinofilm),album,0.583,0.862,7.0,-8.797,0.585,0.565,0.0,0.693,0.462,125.924,196053.0,Drachenzähmen Leicht gemacht 2 Song,Drachenzähmen leicht gemacht,208345.0,2380.0,170.0,False,False,,
725,11725,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 3,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.577,0.463,10.0,-14.468,0.925,0.721,0.0,0.789,0.573,84.473,187838.0,Drachenzähmen Leicht Gemacht 3 - Die geheime Welt ( 2019 ) Teil 3 [ Deutsch/German ],Dragons 285,7344.0,55.0,0.0,False,False,,
726,11726,Thomas Karallus,Hüter des Lichts - Teil 1,Hüter des Lichts (Das Original-Hörspiel zum Kinofilm),album,0.527,0.495,0.0,-14.458,0.861,0.694,1.32e-05,0.523,0.486,86.068,203300.0,,,,,,,,,
727,11727,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 4,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.607,0.49,9.0,-12.173,0.709,0.652,0.0,0.549,0.721,119.364,187304.0,Drachenzähmen leicht gemacht 3 - Teil 4,Drachenzähmen leicht gemacht - Topic,34850.0,140.0,0.0,True,True,,
